"施設ID","作業用番号","作業内容フラグ_区分","作業内容フラグ_内訳","作業内容フラグ_内訳補足","施設名","施設名_ﾌﾘｶﾞﾅ","路線名","道路種別","架設年度_西暦","架設年度_推測","供用年度_西暦","橋梁種別","橋長(m)","径間数","幅員(m)","上部構造形式","上部工（使用材料）","上部工（構造形式）","下部構造形式","基礎形式","溝橋(ｶﾙﾊﾞｰﾄ)","道路管理者_区分","道路管理者_名称","道路管理者_管理事務所名","行政区域_都道府県名","行政区域_市区町村名","起点側位置_緯度","起点側位置_経度","距離標(KP)","上り・下り線","当該道路_緊急輸送路","道路橋下状況_道路_緊急輸送路","道路橋下状況_道路_道路管理者","道路橋下状況_鉄道","代替路の有無","自専道/一般道","高規格幹線道路区分","占用物件(名称)","施設諸元_備考","点検記録_点検実施年度","点検記録_点検実施年月","点検記録_判定区分","過去の点検表記録様式ファイル名","点検表記録様式ファイル名","所見等(任意)","長寿命化修繕計画","点検・修繕_備考","確認書記載_点検・修繕計画_2019","確認書記載_点検・修繕計画_2020","確認書記載_点検・修繕計画_2021","確認書記載_点検・修繕計画_2022","確認書記載_点検・修繕計画_2023","確認書記載_点検・修繕計画_2024","確認書記載_点検・修繕計画_2025","確認書記載_点検・修繕計画_2026","確認書記載_点検・修繕計画_2027","確認書記載_点検・修繕計画_2028","確認書記載_点検方法","確認書記載_修繕方法","確認書記載_点検済分類","確認書記載_跨線部判定結果","確認書記載_修繕済分類","確認書記載_跨線部再判定結果","確認書に点検時期の記載がない理由","跨線対象_鉄道_JR_1","跨線対象_鉄道_JR_2","跨線対象_鉄道_JR_3","跨線対象_鉄道_JR_4","跨線対象_鉄道_大手民鉄_1","跨線対象_鉄道_大手民鉄_2","跨線対象_鉄道_大手民鉄_3","跨線対象_鉄道_準大手_1","跨線対象_鉄道_準大手_2","跨線対象_鉄道_公営_1","跨線対象_鉄道_公営_2","跨線対象_鉄道_中小民鉄_1","跨線対象_鉄道_中小民鉄_2","跨線対象_鉄道_中小民鉄_3","跨線対象_鉄道_中小民鉄転換鉄道等_1","跨線対象_鉄道_中小民鉄転換鉄道等_2","跨線対象_鉄道_貨物鉄道(JR以外）_1","跨線対象_鉄道_貨物鉄道(JR以外）_2","跨線対象_鉄道_モノレール_1","跨線対象_鉄道_モノレール_2","跨線対象_鉄道_新交通システム_1","跨線対象_鉄道_新交通システム_2","跨線対象_鉄道_鋼索鉄道_1","跨線対象_鉄道_鋼索鉄道_2","跨線対象_鉄道_無軌条電車_1","跨線対象_鉄道_無軌条電車_2","跨線対象_軌道_公営_1","跨線対象_軌道_公営_2","跨線対象_軌道_中小民鉄_1","跨線対象_軌道_中小民鉄_2","跨線対象_軌道_モノレール_1","跨線対象_軌道_モノレール_2","跨線対象_軌道_新交通システム_1","跨線対象_軌道_新交通システム_2","跨線対象_その他","通行規制_規制内容","通行規制_規制内容_詳細","通行規制_新規追加","通行規制_規制内容変更","通行規制_開始年度","通行規制_規制までの橋齢","規制解除（予定）年度","規制原因_自由入力","通行規制_原因コード","通行規制_原因_具体的内容の分類","通行規制_原因_詳細","補修等実施状況","補修等実施予定時期","補修等実施予定年月","撤去措置区分","新設設計時の適用基準","橋の重要度","耐震補強の状況","性能３を満たすための対策状況","性能３を満たすための対策完了目標年度","性能２を満たすための対策状況","性能２を満たすための対策完了目標年度","橋種_一般橋","橋種_特殊橋_トラス橋","橋種_特殊橋_吊り橋","橋種_特殊橋_斜張橋","橋種_特殊橋_その他特殊橋梁","対策メニュー_基礎（フーチング含む）","対策メニュー_橋台","対策メニュー_橋脚","対策メニュー_橋脚_うち段落とし部","縁対策メニュー_縁端拡幅","対策メニュー_落橋防止構造","対策メニュー_変位制限構造（横変位拘束構造）","対策メニュー_支承交換","対策メニュー_段差防止構造","対策メニュー_上部工補強","対策メニュー_その他","図面の有無","基礎の耐震補強_適用基準・図面類","基礎の耐震補強_基礎の照査結果","基礎の耐震補強_液状化エリア","基礎の耐震補強_簡易判定","単径間の橋梁_種類","単径間の橋梁_照査の有無","ロッキング橋脚を有する橋梁","パイルベント橋脚を有する橋梁","全国地震予想地図での発生確率","跨道橋_用途種別","跨道橋の状況_現在未使用","跨道橋の状況_今後の利用","跨道橋の状況_撤去計画の有無","跨道橋の状況_撤去計画無しの理由","跨道橋下の管理者_会社名","跨道橋下の管理者_支社名","跨道橋下の管理者_事務所名","跨道橋下の路線情報_路線区別","跨道橋下の路線情報_高速道路等名称","位置情報_IC間_自","位置情報_IC間_至","位置情報_KP","跨線橋下管理者との管理協定の締結","管理協定_無しの理由","点検実施状況","点検を委託で実施","点検方法","跨線橋下管理者との共有","点検結果_最新の点検時期","点検結果_5年以内の対策","修繕の内容_はく落対策_実施状況","修繕の内容_壁高欄補修_実施状況","修繕の内容_コンクリたたき落とし_実施状況","修繕の内容_塗替塗装_実施状況","修繕の内容_クラック補修_実施状況","修繕の内容_架替_実施状況","修繕の内容_その他_具体的内容","修繕の内容_その他_実施状況","修繕の内容_未実施の理由","耐震補強_実施状況","耐震未照査_該当","耐震未照査_照査実施計画年度","未移管跨線橋_該当","未移管跨線橋_区分","要請（公表）するべきもの","本来管理者_区分","本来管理者名（移管予定先）","移管後_道路法上の道路_該当","移管後_用途種別","移管状況","移管時期"
"36.23443,137.87772","BR0-202029-00854",,,,"梓川４７号橋（５００４７）","(ｱｽﾞｻｶﾞﾜ47ｺﾞｳﾊﾞｼ)","市道梓川１２８号線","市町村道","1982",,,"橋","4.6","1","6.0","③ＲＣ橋_ＲＣ溝橋（ＢＯＸカルバート）","RC橋","溝橋(カルバート)","その他（橋台）","直接基礎","○","市区町村","松本市","松本市","長野県","松本市","36.23443","137.87772","無し","上下線","指定無し","×",,"無し","有","一般道",,"水道",,"2024","202501","Ⅱ","市道梓川１２８号線_梓川４７号橋.xlsx","市道1129号線_無名橋（13047）.xlsx","【上部構造】
　鉄筋露出が複数確認されている、また、部分的には漏水が確認された、しかし現時点では想定される事象（地震）への影響はないとみられる。
【下部構造】
　橋台部分にひび割れが確認されたものの、局所的に発生しているわけではなく損傷も軽微なため、現時点では想定される事象（地震）への影響はないとみられる。
【上下部接続部】
　特に目立った損傷はないが、床板における鉄筋露出や剥離が接続部まで及ぶ可能性も考えられる。上部構造とともに点検時には注視する必要がある。
【総合評価】
　上部構造には、鉄筋露出や漏水が見られる。下部構造のひび割れは軽微であり、上下部接続部については目立った損傷はないが、床板の損傷が接続部まで及ぶ可能性がある。橋梁の健全性区分は「Ⅱ」判定とした。今後も定期点検による経過観察を行い、劣化の進行状況を把握し、状況に応じて予防保全的な対策をとることが望ましい。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"スカイレールサービス",,,,,,,,,,,,,,,,,,,,"S55道示","Ａ種の橋","性能3を満足、性能２を満たしていない",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H26年度","H27年度実施済",,,,,,,,,,,,,
"36.23481,137.87669","BR0-202029-00855",,,,"梓川４８号橋（５００４８）","(ｱｽﾞｻｶﾞﾜ48ｺﾞｳﾊﾞｼ)","市道梓川１２８号線","市町村道","1979",,,"橋","3.5","1","6.4","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","重力式橋台","直接基礎",,"市区町村","松本市","松本市","長野県","松本市","36.23481","137.87669","無し","上下線","指定無し","×",,"無し","有","一般道",,"無し",,"2021","202112","Ⅱ",,"市道梓川128号線_梓川48号橋.xlsx","床版にひびわれや表面劣化が見られる。また、下部工に表面劣化、支承部に漏水が見られるため、予防保全対策が望ましい。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋","性能3を満足、性能２を満たしていない",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H26年度",,,,,,,,,,,,,,
"36.23638,137.87242","BR0-202029-00856",,,,"梓川４９号橋（５００４９）","(ｱｽﾞｻｶﾞﾜ49ｺﾞｳﾊﾞｼ)","市道梓川１２８号線","市町村道","1979",,,"橋","2.1","1","4.2","③ＲＣ橋_ＲＣ溝橋（ＢＯＸカルバート）","RC橋","溝橋(カルバート)","その他（橋台）","直接基礎","●","市区町村","松本市","松本市","長野県","松本市","36.23638","137.87242","無し","上下線","指定無し","×",,"無し","有","一般道",,"無し",,"2024","202501","Ⅱ","市道梓川１２８号線_梓川４９号橋.xlsx","市道梓川128号線_梓川49号橋（50049）.xlsx","【上部構造】
 　上下流両側の端部のコンクリートが剥がれ、鉄筋が露出していた。比較的、損傷の程度は小さく現時点では想定される事象（地震）への影響はないと見られるが、予防保全の観点から補修することが望ましい。
【下部構造】
　目地周辺に漏水が見られた。中には、コンクリートの剥離を伴うものもあり、これ以上損傷を悪化させないためにも応急的な補修が必要である。
【路面】
　橋面と道路とのつなぎ目が亀甲状にひび割れていた。水の侵入の原因となるため予防保全の観点から補修することが望ましい。
【総合評価】
　橋端部の鉄筋露出、目地の漏水、橋面のひび割れ等、目立った損傷ではないものの、その一つずつが橋の老朽化の原因となりうる。橋梁の健全性区分は「Ⅱ」判定とした。今後も定期点検による経過観察を行い、劣化の進行状況を把握し、状況に応じて予防保全的な対策をとることが望ましい。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"スカイレールサービス",,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋","性能3を満足、性能２を満たしていない",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H26年度","H27年度実施済",,,,,,,,,,,,,
"36.23721,137.85134","BR0-202029-00857",,,,"梓川５０号橋（５００５０）","(ｱｽﾞｻｶﾞﾜ50ｺﾞｳﾊﾞｼ)","市道梓川１２９号線","市町村道","1982",,,"橋","3.2","1","5.1","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","重力式橋台","直接基礎",,"市区町村","松本市","松本市","長野県","松本市","36.23721","137.85134","無し","上下線","指定無し","×",,"無し","有","一般道",,"無し",,"2021","202203","Ⅲ","市道梓川129号線_梓川50号橋.xlsx","市道梓川101号線_梓川50橋(50050).xlsx","劣化が進行しており、床版上に鍾乳石が垂れ下がる状況から、漏水対策を早急に行うことが望ましい。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"スカイレールサービス",,,,,,,,,,,,,,,,,,,,"S55道示","Ａ種の橋","性能3を満足、性能２を満たしていない",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H26年度",,,,,,,,,,,,,,
"36.23150,137.85039","BR0-202029-00858",,,,"梓川５１号橋（５００５１）","(ｱｽﾞｻｶﾞﾜｺﾞｼﾞｭｳｲﾁｺﾞｳﾊﾞｼ)","市道梓川１３７号線","市町村道","1970",,"1970","橋","7.2","1","6.0","④ＰＣ橋_ＰＣ桁橋（その他）","PC橋","桁橋","重力式橋台","その他",,"市区町村","松本市","松本市","長野県","松本市","36.23150","137.85039","無し","上下線","指定無し","×",,"無し","有","一般道","該当しない","その他",,"2021","202202","Ⅲ",,"市道梓川137号線_梓川51号橋.xlsx","橋台と地覆に著しいひびわれが生じている。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,,,,"液状化の想定されるエリア外の橋梁","個別判定",,,,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.23338,137.85069","BR0-202029-00859",,,,"梓川５２号橋（５００５２）","(ｱｽﾞｻｶﾞﾜｺﾞｼﾞｭｳﾆｺﾞｳﾊﾞｼ)","市道梓川１４３号線","市町村道","1970",,"1970","橋","7.2","1","5.0","④ＰＣ橋_ＰＣ桁橋（その他）","PC橋","桁橋","重力式橋台","その他",,"市区町村","松本市","松本市","長野県","松本市","36.23338","137.85069","無し","上下線","指定無し","×",,"無し","有","一般道","該当しない","無し",,"2021","202112","Ⅱ",,"市道梓川143号線_梓川52号橋.xlsx","主桁、床版から遊離石灰、橋台にひびわれが生じている。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,,,,"液状化の想定されるエリア外の橋梁","個別判定",,,,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.22968,137.85743","BR0-202029-00860",,,,"梓川５４号橋（５００５４）","(ｱｽﾞｻｶﾞﾜ54ｺﾞｳﾊﾞｼ)","市道梓川１４５号線","市町村道","1969",,,"橋","2.6","1","5.0","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","重力式橋台","直接基礎",,"市区町村","松本市","松本市","長野県","松本市","36.22968","137.85743","無し","上下線","指定無し","×",,"無し","有","一般道",,"その他",,"2020","202012","Ⅱ",,"市道梓川145号線_梓川54号橋(50054).xlsx","床版･下部工に著しいひび割れやジャンカ、支承の漏水跡、舗装の異常が見られるため、予防保全対策が必要である。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"スカイレールサービス",,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ａ種の橋","性能3を満足、性能２を満たしていない",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H26年度","H27年度実施済",,,,,,,,,,,,,
"36.22442,137.86643","BR0-202029-00861",,,,"梓川５５号橋（５００５５）","(ｱｽﾞｻｶﾞﾜ55ｺﾞｳﾊﾞｼ)","市道梓川１５３号線","市町村道","1972",,,"橋","2.2","1","4.2","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","重力式橋台","直接基礎",,"市区町村","松本市","松本市","長野県","松本市","36.22442","137.86643","無し","上下線","指定無し","×",,"無し","有","一般道",,"無し",,"2024","202501","Ⅱ","市道梓川１５３号線_梓川５５号橋.xlsx","市道梓川153号線_梓川55号橋（50055）.xlsx","【上部構造】
　ひび割れの損傷が拡大し、剥離状態となっている。現時点では想定される事象（地震）への影響はないと見られるが、予防保全の観点から補修することが望ましい。
【下部構造】
　A１、A2両側共に壁面のひび割れが確認された。また、ひび割れの幅も0.5ｍｍ～1.0ｍｍと広く、床板で確認されたような剥離に至る可能性がある。現時点では想定される事象（地震）への影響はないと見られるが、予防保全の観点から補修することが望ましい。
【上下部接続部】
　接続部から漏水が確認された。床板と橋台との間に隙間が確認されるため、応急的な処置により被害の拡大を抑えられる可能性が高い。
【総合評価】
　ひび割れや漏水などが確認され、またそれらの損傷が進行している様子が確認できた。特にひび割れは幅1.0ｍｍを超えるものも多く注意が必要である。橋梁の健全性区分は「Ⅱ」判定とした。今後も定期点検による経過観察を行い、劣化の進行状況を把握し、状況に応じて予防保全的な対策をとることが望ましい。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"スカイレールサービス",,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋","性能3を満足、性能２を満たしていない",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H26年度","H27年度実施済",,,,,,,,,,,,,
"36.21381,137.85551","BR0-202029-00862",,,,"梓川５６号橋（５００５６）","(ｱｽﾞｻｶﾞﾜ56ｺﾞｳﾊﾞｼ)","市道梓川１６１号線","市町村道","1978",,,"橋","3.6","1","5.5","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","重力式橋台","直接基礎",,"市区町村","松本市","松本市","長野県","松本市","36.21381","137.85551","無し","上下線","指定無し","×",,"無し","有","一般道",,"無し",,"2024","202501","Ⅱ","市道梓川１６１号線_梓川５６号橋.xlsx","市道梓川161号線_梓川56号橋（50056）.xlsx","【上部構造】
　上下流両側の端部周辺で漏水が確認された。雨水など外部からの影響を受ける端部の損傷が目立っている。現時点では想定される事象（地震）への影響はないと見られるが、予防保全の観点から補修することが望ましい。
【下部構造】
　ひび割れが散見された。損傷の程度は小さいが、今後も経過を観察する必要がある。
【上下部接続部】
　特に目立った損傷はないが、周囲のひび割れが接続部へ延伸してくる可能性もある。
【総合評価】
　頂版の漏水や、側壁のひび割れなど経年劣化が進んでいる。致命的な損傷はないものの橋梁の健全性区分は「Ⅱ」判定とした。今後も定期点検による経過観察を行い、劣化の進行状況を把握し、状況に応じて予防保全的な対策をとることが望ましい。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"スカイレールサービス",,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋","性能3を満足、性能２を満たしていない",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H26年度","H27年度実施済",,,,,,,,,,,,,
"36.22070,137.86285","BR0-202029-00863",,,,"梓川５７号橋（５００５７）","(ｱｽﾞｻｶﾞﾜ57ｺﾞｳﾊﾞｼ)","市道梓川１６５号線","市町村道","1969",,,"橋","2.1","1","4.5","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","重力式橋台","直接基礎","●","市区町村","松本市","松本市","長野県","松本市","36.22070","137.86285","無し","上下線","指定無し","×",,"無し","有","一般道",,"無し",,"2020","202012","Ⅱ",,"市道梓川165号線_梓川57号橋(50057).xlsx","頂版に漏水や遊離石灰を伴うひびわれやジャンカ、側壁コンクリート表面劣化などが見られることから、予防保全対策が必要である。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"スカイレールサービス",,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ａ種の橋","性能3を満足、性能２を満たしていない",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H26年度","H27年度実施済",,,,,,,,,,,,,
"36.21908,137.86155","BR0-202029-00864",,,,"梓川５８号橋（５００５８）","(ｱｽﾞｻｶﾞﾜ58ｺﾞｳﾊﾞｼ)","市道梓川１６７号線","市町村道","1972",,,"橋","2.1","1","6.5","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","重力式橋台","直接基礎",,"市区町村","松本市","松本市","長野県","松本市","36.21908","137.86155","無し","上下線","指定無し","×",,"無し","有","一般道",,"無し",,"2020","202012","Ⅱ",,"市道梓川167号線_梓川58号橋(50058).xlsx","支承に漏水跡が見られることから、予防保全対策が必要である。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"スカイレールサービス",,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋","性能3を満足、性能２を満たしていない",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H26年度","H27年度実施済",,,,,,,,,,,,,
"36.22001,137.86182","BR0-202029-00865",,,,"梓川５９号橋（５００５９）","(ｱｽﾞｻｶﾞﾜ59ｺﾞｳﾊﾞｼ)","市道梓川１６８号線","市町村道","1972",,,"橋","2.2","1","4.0","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","重力式橋台","直接基礎",,"市区町村","松本市","松本市","長野県","松本市","36.22001","137.86182","無し","上下線","指定無し","×",,"無し","有","一般道",,"無し",,"2024","202501","Ⅱ","市道梓川１６８号線_梓川５９号橋.xlsx","市道梓川168号線_梓川59号橋（50059）.xlsx","【上部構造】
　床板下流側端部にいくつか漏水が確認された。コンクリート床板の打ち継ぎ目からの漏水であり、目地補修を行うことで改善が図れると思われる。現時点では想定される事象（地震）への影響はないと見られるが、予防保全の観点から補修することが望ましい。
【下部構造】【上下部接続部】
　特に目立った損傷はなかった。
【総合評価】
　下部構造や上下部接続部の損傷は目立ったものがなかった。上部構造については目地からの漏水がいくつか確認された。橋梁の健全性区分は「Ⅱ」判定とした。今後も定期点検による経過観察を行い、劣化の進行状況を把握し、状況に応じて予防保全的な対策をとることが望ましい。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"スカイレールサービス",,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋","性能3を満足、性能２を満たしていない",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H26年度","H27年度実施済",,,,,,,,,,,,,
"36.21747,137.86723","BR0-202029-00866",,,,"梓川６１号橋（５００６１）","(ｱｽﾞｻｶﾞﾜﾛｸｼﾞｭｳｲﾁｺﾞｳﾊﾞｼ)","市道梓川１７７号線","市町村道","1977",,"1977","橋","8.7","1","4.7","④ＰＣ橋_ＰＣ桁橋（その他）","PC橋","桁橋","その他（橋台）","その他",,"市区町村","松本市","松本市","長野県","松本市","36.21747","137.86723","無し","上下線","指定無し","×",,"無し","有","一般道","該当しない","無し",,"2021","202112","Ⅱ",,"市道梓川177号線_梓川61号橋.xlsx","主桁、橋台にひびわれ、床版に遊離石灰などが生じている。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,,,,"液状化が想定されるエリア内の橋梁","個別判定",,,,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.22288,137.86492","BR0-202029-00867",,,,"梓川６３号橋（５００６３）","(ｱｽﾞｻｶﾞﾜ63ｺﾞｳﾊﾞｼ)","市道梓川１８６号線","市町村道","1971",,,"橋","2.1","1","3.0","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","重力式橋台","直接基礎",,"市区町村","松本市","松本市","長野県","松本市","36.22288","137.86492","無し","上下線","指定無し","×",,"無し","有","一般道",,"無し",,"2024","202501","Ⅱ","市道梓川１８６号線_梓川６３号橋.xlsx","市道梓川186号線_梓川63号橋（50063）.xlsx","【上部構造】
　上下流両側の端部に漏水が確認され、コンクリートの剥離も確認された。損傷の程度は小さいため、現時点では想定される事象（地震）への影響はないと見られるが、予防保全の観点から補修することが望ましい。
【下部構造】【上下部接続部】
　特に目立った損傷は見られなかった。
【総合評価】
　床板の上下流両側の端部に漏水が確認された。雨水等外部の影響を受けやすい箇所のため、今後も注意して経過観察をする必要がある。また、コンクリートの剥離も確認された。その他に目立った損傷はなかったものの、橋梁の健全性区分は「Ⅱ」判定とした。今後も定期点検による経過観察を行い、劣化の進行状況を把握し、状況に応じて予防保全的な対策をとることが望ましい。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"スカイレールサービス",,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋","性能3を満足、性能２を満たしていない",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H26年度","H27年度実施済",,,,,,,,,,,,,
"36.23064,137.86989","BR0-202029-00868",,,,"梓川６５号橋（５００６５）","(ｱｽﾞｻｶﾞﾜ65ｺﾞｳﾊﾞｼ)","市道梓川２０１号線","市町村道","1992",,,"橋","2.1","1","4.0","④ＰＣ橋_ＰＣ溝橋（ＢＯＸカルバート）","PC橋","溝橋(カルバート)","その他（橋台）","直接基礎","●","市区町村","松本市","松本市","長野県","松本市","36.23064","137.86989","無し","上下線","指定無し","×",,"無し","有","一般道",,"無し",,"2024","202501","Ⅱ","市道梓川２０１号線_梓川６５号橋.xlsx","市道梓川201号線_梓川65号橋（50065）.xlsx","【上部構造】
　ボックスカルバート継目の目地抜けが全箇所で発生している。ただちに想定される状況（活荷重）への影響はないと見られるが予防保全的な対策が望ましい。
【下部構造】
　下部工の一部に剥離・鉄筋露出があるが、かぶり不足によるものである。そのほか目立った損傷なく健全である。
【上下部接続部】
　上下部接続部の所々に剥離・鉄筋露出が生じている。予防保全的な対策が望ましい。
【総合評価】
　橋梁全体としては、上部工の目地抜けと上下部接続部の剥離・鉄筋露出があるが、橋梁全体としての機能に影響を及ぼすほどではない。橋梁の健全性区分は「Ⅱ」判定とした。
　今後も定期点検による経過観察を行い、劣化の進行状況等を把握することが望ましい。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"スカイレールサービス",,,,,,,,,,,,,,,,,,,,"H2道示","Ａ種の橋","性能3を満足、性能２を満たしていない",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H26年度","H27年度実施済",,,,,,,,,,,,,
"36.23894,137.87548","BR0-202029-00869",,,,"梓川６６号橋（５００６６）","(ｱｽﾞｻｶﾞﾜ66ｺﾞｳﾊﾞｼ)","市道梓川２１２号線","市町村道","1993",,,"橋","2.1","1","6.0","③ＲＣ橋_ＲＣ溝橋（ＢＯＸカルバート）","RC橋","溝橋(カルバート)","その他（橋台）","直接基礎","○","市区町村","松本市","松本市","長野県","松本市","36.23894","137.87548","無し","上下線","指定無し","×",,"無し","有","一般道",,"無し",,"2021","202112","Ⅲ",,"市道梓川212号線_梓川66橋.xlsx",,"○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"スカイレールサービス",,,,,,,,,,,,,,,,,,,,"H2道示","Ａ種の橋","性能3を満足、性能２を満たしていない",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H26年度",,,,,,,,,,,,,,
